OBJ_ID,CATEGORY,KEY,SMALL_VALUE,LOB_VALUE,AUDIT_SEQ
10541527,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541529,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541531,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541533,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541535,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541537,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541539,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541541,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541543,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541545,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541547,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541549,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541551,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541553,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541555,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541557,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541559,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541561,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541563,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541565,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541567,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541569,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541571,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541573,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541575,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541577,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541579,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541581,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541583,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541585,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541587,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541589,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541591,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541593,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541595,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541597,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541599,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541601,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541603,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541605,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541607,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541609,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541611,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541613,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541615,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541617,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541619,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541621,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541623,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541625,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541627,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541629,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541631,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541633,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541635,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541637,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541639,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541641,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541643,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541645,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541647,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541649,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541651,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541653,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541655,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541657,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541659,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541661,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541663,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541665,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541667,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541669,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541671,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541673,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541675,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541677,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541679,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541681,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541683,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541685,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541687,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541689,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541691,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541693,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541695,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541697,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541699,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541701,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541703,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541705,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541707,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541709,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541711,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541713,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541715,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541717,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541719,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541721,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541723,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541725,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541727,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541729,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541731,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541733,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541735,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541737,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541739,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541741,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541743,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541746,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541747,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541750,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541751,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541753,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541755,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541757,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541759,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541761,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541763,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541765,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541767,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541769,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541771,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541773,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541775,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541777,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541779,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541781,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541783,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541785,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541787,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541789,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541791,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541793,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541796,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541797,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541799,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541801,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541803,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541805,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541807,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541809,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541811,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541813,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541815,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541817,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541819,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541821,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541823,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541825,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541827,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541830,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541831,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541833,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541835,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541837,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541839,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541841,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541843,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541845,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541847,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541849,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541851,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541853,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541855,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541857,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541859,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541861,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541863,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541865,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541867,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541869,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541871,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541873,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541875,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541877,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541879,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541882,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541883,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541885,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541887,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541889,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541891,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541893,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541895,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541898,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541899,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541901,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541903,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541905,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541907,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541909,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541911,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541913,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541915,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541917,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541919,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541921,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541923,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541925,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541927,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541929,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541931,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541933,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541935,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541937,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541939,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541941,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541943,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541945,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541947,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541949,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541951,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541953,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541955,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541957,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541959,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541961,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541963,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541965,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541967,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541969,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541971,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541973,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541975,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541977,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541979,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541981,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541983,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541985,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541987,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541989,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541991,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541993,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541995,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541998,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10541999,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550001,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550003,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550005,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550007,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550009,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550011,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550013,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550015,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550017,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550019,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550021,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550023,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550025,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550027,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550029,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550031,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550033,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550035,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550037,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550039,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550041,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550043,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550045,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550047,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550049,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550051,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550053,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550055,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550057,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550059,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550061,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550063,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550065,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550067,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550069,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550071,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550073,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550075,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550077,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550079,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550081,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550083,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550085,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550087,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550089,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550091,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550094,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550095,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550097,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550099,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550101,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550103,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550105,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550107,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550109,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550111,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550113,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550115,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550117,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550119,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550121,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550123,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550125,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550127,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550129,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550131,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550133,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550135,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550137,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550139,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550141,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550143,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550145,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550147,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550149,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550151,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550153,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550155,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550157,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550159,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550161,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550163,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550165,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550167,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550169,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550171,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550173,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550175,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550177,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550179,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550181,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550183,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550185,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550187,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550189,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550191,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550193,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550195,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550197,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550199,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550201,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550203,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550205,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550207,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550209,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550211,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550213,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550215,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550217,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550219,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550221,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550223,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550225,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550227,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550229,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550231,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550233,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550235,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550237,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550239,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550241,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550243,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550245,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550247,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550249,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550251,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550253,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550255,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550257,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550259,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550261,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550263,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550265,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550267,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550269,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550271,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550273,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550275,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550277,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550279,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550281,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550283,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550285,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550289,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550290,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550291,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550293,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550295,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550297,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550299,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550301,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550303,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550305,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550307,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550310,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550311,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550313,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550315,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550317,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550319,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550321,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550323,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550325,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550327,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550329,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550331,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550333,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550335,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550337,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550339,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550341,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550343,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550345,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550347,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550349,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550351,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550353,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550355,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550357,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550359,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550361,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550363,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550365,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550367,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550369,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550371,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550373,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550375,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550377,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550379,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550381,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550383,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550385,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550387,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550389,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550391,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550393,IP_FIREFNO,FIREFNO,1.2021E+18,,1
10550395,IP_FIREFNO,FIREFNO,1.2021E+18,,1
